,h,t,r,type,newEntities,pair_c,ori_head_text,ori_relation_text,ori_tail_text
10692,Q7630947,Q23558,sponsor,KG,,0.03158238064497709,the Subcommittee,sponsor,the House
10693,Q7630947,Q126,provoke,KG,,0.03657754138112068,the Subcommittee,provoke,December
10694,Q7630947,Q126,  ,KG,,0.03263334929943085,the Subcommittee,  ,December
10695,Q7630947,Q126,pass,KG,,0.03767074923962355,the Subcommittee,pass,December
10696,Q7630947,Q126,finally,KG,,0.031249117106199265,the Subcommittee,finally,December
10697,Q7630947,Q66096,provoke,KG,,0.03754293546080589,the Subcommittee,provoke,the Senate
10698,Q7630947,Q126,sponsor,KG,,0.030825217254459858,the Subcommittee,sponsor,December
10699,Q7630947,Q66096,sponsor,KG,,0.026945214718580246,the Subcommittee,sponsor,the Senate
10700,Q7630947,Q66096,  ,KG,,0.026889510452747345,the Subcommittee,  ,the Senate
10701,Q7630947,Q66096,finally,KG,,0.023754939436912537,the Subcommittee,finally,the Senate
10702,Q7630947,Q66096,pass,KG,,0.025153052993118763,the Subcommittee,pass,the Senate
10703,Q231043,Q23558,provoke,KG,,0.07628525607287884,National Parks approval,provoke,a House companion bill
10704,Q231043,Q462899,provoke,KG,,0.06738274544477463,National Parks approval,provoke,Representative Jo Ann Davis
10705,Q231043,Q3427349,provoke,KG,,0.06646046508103609,National Parks approval,provoke,co - sponsored by 27 representatives
10706,Q231043,Q462899,sponsor,KG,,0.049120642244815826,National Parks approval,sponsor,Representative Jo Ann Davis
10707,Q231043,Q23558,finally,KG,,0.03690176736563444,National Parks approval,finally,the House
10708,Q231043,Q23558,  ,KG,,0.030798081308603287,National Parks approval,  ,the House
10709,Q231043,Q23558,pass,KG,,0.05228373873978853,National Parks approval,pass,the House
10710,Q231043,Q3427349,sponsor,KG,,0.041203698143363,National Parks approval,sponsor,co - sponsored by 27 representatives
10711,Q231043,Q23558,sponsor,KG,,0.03478046599775553,National Parks approval,sponsor,the House
10712,Q231043,Q23558,provoke,KG,,0.06226472370326519,National Parks approval,provoke,the House
10713,Q231043,Q126,provoke,KG,,0.0602681040763855,National Parks approval,provoke,December
10714,Q231043,Q126,sponsor,KG,,0.03402330260723829,National Parks approval,sponsor,December
10715,Q231043,Q126,  ,KG,,0.027446383610367775,National Parks approval,  ,December
10716,Q231043,Q126,pass,KG,,0.036544241942465305,National Parks approval,pass,December
10717,Q231043,Q126,finally,KG,,0.02952344063669443,National Parks approval,finally,December
10718,Q231043,Q66096,provoke,KG,,0.06123349815607071,National Parks approval,provoke,the Senate
10719,Q231043,Q66096,sponsor,KG,,0.03014330007135868,National Parks approval,sponsor,the Senate
10720,Q231043,Q66096,  ,KG,,0.021702544763684273,National Parks approval,  ,the Senate
10721,Q231043,Q66096,pass,KG,,0.02402654569596052,National Parks approval,pass,the Senate
10722,Q231043,Q66096,finally,KG,,0.022029262967407703,National Parks approval,finally,the Senate
10723,Q23558,Q3427349,sponsor,KG,,0.04776403680443764,a House companion bill,sponsor,co - sponsored by 27 representatives
10724,Q23558,Q462899,sponsor,KG,,0.055680980905890465,a House companion bill,sponsor,Representative Jo Ann Davis
10725,Q23558,Q23558,pass,KG,,0.050663722679018974,a House companion bill,pass,the House
10726,Q23558,Q23558,sponsor,KG,,0.041340804658830166,a House companion bill,sponsor,the House
10727,Q23558,Q23558,  ,KG,,0.030938870273530483,a House companion bill,  ,the House
10728,Q23558,Q23558,finally,KG,,0.035532569512724876,a House companion bill,finally,the House
10729,Q23558,Q126,finally,KG,,0.028154242783784866,a House companion bill,finally,December
10730,Q23558,Q126,sponsor,KG,,0.04058364126831293,a House companion bill,sponsor,December
10731,Q23558,Q126,pass,KG,,0.03492422588169575,a House companion bill,pass,December
10732,Q23558,Q126,  ,KG,,0.02758717257529497,a House companion bill,  ,December
10733,Q23558,Q66096,sponsor,KG,,0.03670363873243332,a House companion bill,sponsor,the Senate
10734,Q23558,Q66096,  ,KG,,0.02184333372861147,a House companion bill,  ,the Senate
10735,Q23558,Q66096,pass,KG,,0.022406529635190964,a House companion bill,pass,the Senate
10736,Q23558,Q66096,finally,KG,,0.02066006511449814,a House companion bill,finally,the Senate
10737,Q462899,Q23558,pass,KG,,0.05157002434134483,Representative Jo Ann Davis,pass,the House
10738,Q462899,Q23558,finally,KG,,0.0363231310620904,Representative Jo Ann Davis,finally,the House
10739,Q462899,Q23558,  ,KG,,0.03250049240887165,Representative Jo Ann Davis,  ,the House
10740,Q462899,Q126,pass,KG,,0.035830527544021606,Representative Jo Ann Davis,pass,December
10741,Q462899,Q126,finally,KG,,0.028944804333150387,Representative Jo Ann Davis,finally,December
10742,Q462899,Q126,  ,KG,,0.02914879471063614,Representative Jo Ann Davis,  ,December
10743,Q462899,Q66096,  ,KG,,0.023404955863952637,Representative Jo Ann Davis,  ,the Senate
10744,Q462899,Q66096,pass,KG,,0.023312831297516823,Representative Jo Ann Davis,pass,the Senate
10745,Q462899,Q66096,finally,KG,,0.02145062666386366,Representative Jo Ann Davis,finally,the Senate
10746,Q3427349,Q23558,pass,KG,,0.058952635154128075,co - sponsored by 27 representatives,pass,the House
10747,Q3427349,Q23558,  ,KG,,0.03930683992803097,co - sponsored by 27 representatives,  ,the House
10748,Q3427349,Q23558,finally,KG,,0.04228406772017479,co - sponsored by 27 representatives,finally,the House
10749,Q3427349,Q126,  ,KG,,0.035955142229795456,co - sponsored by 27 representatives,  ,December
10750,Q3427349,Q126,pass,KG,,0.04321313835680485,co - sponsored by 27 representatives,pass,December
10751,Q3427349,Q126,finally,KG,,0.03490574099123478,co - sponsored by 27 representatives,finally,December
10752,Q3427349,Q66096,  ,KG,,0.030211303383111954,co - sponsored by 27 representatives,  ,the Senate
10753,Q3427349,Q66096,pass,KG,,0.030695442110300064,co - sponsored by 27 representatives,pass,the Senate
10754,Q3427349,Q66096,finally,KG,,0.02741156332194805,co - sponsored by 27 representatives,finally,the Senate
10755,Q207,Q126,sign,KG,,0.04226810857653618,President George W. Bush,sign,December
10756,Q207,Q7748,sign,KG,,0.06185276061296463,President George W. Bush,sign,law
10757,Q207,Q190581,sign,KG,,0.05799994617700577,President George W. Bush,sign,the bill
10758,Q207,Q3478786,sign,KG,,0.031282288022339344,President George W. Bush,sign,2006.The bay - area water trail
10759,Q207,Q7401,sign,KG,,0.03247261047363281,President George W. Bush,sign,part
10760,Q207,Q1810722,sign,KG,,0.02815895713865757,President George W. Bush,sign,the National Trails System
10761,Q207,Q308439,administer,KG,,0.030196888372302055,President George W. Bush,administer,the National Park Service
10762,Q207,Q308439,sign,KG,,0.02674395777285099,President George W. Bush,sign,the National Park Service
10763,Q207,Q2463100,sign,KG,,0.02687417808920145,President George W. Bush,sign,coordination
10764,Q207,Q2463100,administer,KG,,0.0240683201700449,President George W. Bush,administer,coordination
10765,Q207,Q216868,administer,KG,,0.023674928583204746,President George W. Bush,administer,the the Chesapeake Bay
10766,Q207,Q216868,sign,KG,,0.026342878118157387,President George W. Bush,sign,the the Chesapeake Bay
10767,Q207,Q30,administer,KG,,0.022374195978045464,President George W. Bush,administer,the United States
10768,Q207,Q30,sign,KG,,0.02558449236676097,President George W. Bush,sign,the United States
10769,Q207,Q2167391,estuary,KG,,0.03674247860908508,President George W. Bush,estuary,Gateways
10770,Q207,Q2167391,administer,KG,,0.028860142454504967,President George W. Bush,administer,Gateways
10771,Q207,Q2167391,largest,KG,,0.020254832226783037,President George W. Bush,largest,Gateways
10772,Q207,Q2167391,sign,KG,,0.031351881101727486,President George W. Bush,sign,Gateways
10773,Q207,Q572165,estuary,KG,,0.03386598639190197,President George W. Bush,estuary,Watertrails Network
10774,Q207,Q572165,sign,KG,,0.031110058538615704,President George W. Bush,sign,Watertrails Network
10775,Q207,Q572165,administer,KG,,0.023282840847969055,President George W. Bush,administer,Watertrails Network
10776,Q207,Q5092841,sign,KG,,0.026179928332567215,President George W. Bush,sign,the federal - state Chesapeake Bay Program
10777,Q207,Q572165,largest,KG,,0.01581978378817439,President George W. Bush,largest,Watertrails Network
10778,Q207,Q5092841,estuary,KG,,0.02229959797114134,President George W. Bush,estuary,the federal - state Chesapeake Bay Program
10779,Q207,Q5092841,administer,KG,,0.02043961640447378,President George W. Bush,administer,the federal - state Chesapeake Bay Program
10780,Q207,Q5092841,largest,KG,,0.018492198083549738,President George W. Bush,largest,the federal - state Chesapeake Bay Program
10781,Q190581,Q308439,administer,KG,,0.03136722184717655,the bill,administer,the National Park Service
10782,Q190581,Q2463100,administer,KG,,0.025238653644919395,the bill,administer,coordination
10783,Q190581,Q216868,administer,KG,,0.024845262058079243,the bill,administer,the the Chesapeake Bay
10784,Q190581,Q30,administer,KG,,0.02354452945291996,the bill,administer,the United States
10785,Q190581,Q2167391,estuary,KG,,0.03598374128341675,the bill,estuary,Gateways
10786,Q190581,Q2167391,administer,KG,,0.030030475929379463,the bill,administer,Gateways
10787,Q190581,Q2167391,largest,KG,,0.02131883380934596,the bill,largest,Gateways
10788,Q190581,Q572165,estuary,KG,,0.033107249066233635,the bill,estuary,Watertrails Network
10789,Q190581,Q572165,largest,KG,,0.016883785370737314,the bill,largest,Watertrails Network
10790,Q190581,Q572165,administer,KG,,0.02445317432284355,the bill,administer,Watertrails Network
10791,Q190581,Q5092841,administer,KG,,0.021609949879348278,the bill,administer,the federal - state Chesapeake Bay Program
10792,Q190581,Q5092841,estuary,KG,,0.021540860645473003,the bill,estuary,the federal - state Chesapeake Bay Program
10793,Q190581,Q5092841,largest,KG,,0.01955619966611266,the bill,largest,the federal - state Chesapeake Bay Program
10794,Q7748,Q308439,administer,KG,,0.03411227650940418,law,administer,the National Park Service
10795,Q7748,Q2463100,administer,KG,,0.027983708307147026,law,administer,coordination
10796,Q7748,Q216868,administer,KG,,0.027590316720306873,law,administer,the the Chesapeake Bay
10797,Q7748,Q30,administer,KG,,0.02628958411514759,law,administer,the United States
10798,Q7748,Q2167391,estuary,KG,,0.03933130484074354,law,estuary,Gateways
10799,Q7748,Q2167391,administer,KG,,0.032775530591607094,law,administer,Gateways
10800,Q7748,Q2167391,largest,KG,,0.01908386591821909,law,largest,Gateways
10801,Q7748,Q572165,estuary,KG,,0.03645481262356043,law,estuary,Watertrails Network
10802,Q7748,Q572165,administer,KG,,0.027198228985071182,law,administer,Watertrails Network
10803,Q7748,Q572165,largest,KG,,0.014648817479610443,law,largest,Watertrails Network
10804,Q7748,Q5092841,estuary,KG,,0.024888424202799797,law,estuary,the federal - state Chesapeake Bay Program
10805,Q7748,Q5092841,administer,KG,,0.02435500454157591,law,administer,the federal - state Chesapeake Bay Program
10806,Q7748,Q5092841,largest,KG,,0.01732123177498579,law,largest,the federal - state Chesapeake Bay Program
10807,Q126,Q308439,administer,KG,,0.030522123910486698,December,administer,the National Park Service
10808,Q126,Q2463100,administer,KG,,0.024393555708229542,December,administer,coordination
10809,Q126,Q216868,administer,KG,,0.02400016412138939,December,administer,the the Chesapeake Bay
10810,Q126,Q30,administer,KG,,0.022699431516230106,December,administer,the United States
10811,Q126,Q2167391,estuary,KG,,0.03717580810189247,December,estuary,Gateways
10812,Q126,Q2167391,administer,KG,,0.02918537799268961,December,administer,Gateways
10813,Q126,Q2167391,largest,KG,,0.01928949635475874,December,largest,Gateways
10814,Q126,Q572165,estuary,KG,,0.03429931588470936,December,estuary,Watertrails Network
10815,Q126,Q572165,administer,KG,,0.023608076386153698,December,administer,Watertrails Network
10816,Q126,Q572165,largest,KG,,0.014854447916150093,December,largest,Watertrails Network
10817,Q126,Q5092841,estuary,KG,,0.022732927463948727,December,estuary,the federal - state Chesapeake Bay Program
10818,Q126,Q5092841,administer,KG,,0.020764851942658424,December,administer,the federal - state Chesapeake Bay Program
10819,Q126,Q5092841,largest,KG,,0.01752686221152544,December,largest,the federal - state Chesapeake Bay Program
10820,Q3478786,Q308439,administer,KG,,0.03319507837295532,2006.The bay - area water trail,administer,the National Park Service
10821,Q3478786,Q2463100,administer,KG,,0.027066510170698166,2006.The bay - area water trail,administer,coordination
10822,Q3478786,Q216868,administer,KG,,0.026673118583858013,2006.The bay - area water trail,administer,the the Chesapeake Bay
10823,Q3478786,Q30,administer,KG,,0.02537238597869873,2006.The bay - area water trail,administer,the United States
10824,Q3478786,Q2167391,estuary,KG,,0.03505868837237358,2006.The bay - area water trail,estuary,Gateways
10825,Q3478786,Q2167391,administer,KG,,0.031858332455158234,2006.The bay - area water trail,administer,Gateways
10826,Q3478786,Q2167391,largest,KG,,0.02020941488444805,2006.The bay - area water trail,largest,Gateways
10827,Q3478786,Q572165,administer,KG,,0.026281030848622322,2006.The bay - area water trail,administer,Watertrails Network
10828,Q3478786,Q572165,estuary,KG,,0.03218219615519047,2006.The bay - area water trail,estuary,Watertrails Network
10829,Q3478786,Q572165,largest,KG,,0.015774366445839405,2006.The bay - area water trail,largest,Watertrails Network
10830,Q3478786,Q5092841,administer,KG,,0.02343780640512705,2006.The bay - area water trail,administer,the federal - state Chesapeake Bay Program
10831,Q3478786,Q5092841,estuary,KG,,0.020615807734429836,2006.The bay - area water trail,estuary,the federal - state Chesapeake Bay Program
10832,Q3478786,Q5092841,largest,KG,,0.018446780741214752,2006.The bay - area water trail,largest,the federal - state Chesapeake Bay Program
10833,Q7401,Q308439,administer,KG,,0.04194921441376209,part,administer,the National Park Service
10834,Q7401,Q2463100,administer,KG,,0.035820646211504936,part,administer,coordination
10835,Q7401,Q216868,administer,KG,,0.035427254624664783,part,administer,the the Chesapeake Bay
10836,Q7401,Q30,administer,KG,,0.0341265220195055,part,administer,the United States
10837,Q7401,Q2167391,administer,KG,,0.040612468495965004,part,administer,Gateways
10838,Q7401,Q2167391,estuary,KG,,0.035912851337343454,part,estuary,Gateways
10839,Q7401,Q2167391,largest,KG,,0.019795804750174284,part,largest,Gateways
10840,Q7401,Q572165,administer,KG,,0.03503516688942909,part,administer,Watertrails Network
10841,Q7401,Q572165,estuary,KG,,0.03303635912016034,part,estuary,Watertrails Network
10842,Q7401,Q572165,largest,KG,,0.015360756311565638,part,largest,Watertrails Network
10843,Q7401,Q5092841,administer,KG,,0.03219194244593382,part,administer,the federal - state Chesapeake Bay Program
10844,Q7401,Q5092841,largest,KG,,0.018033170606940985,part,largest,the federal - state Chesapeake Bay Program
10845,Q7401,Q5092841,estuary,KG,,0.02146997069939971,part,estuary,the federal - state Chesapeake Bay Program
10846,Q1810722,Q2463100,administer,KG,,0.031234005466103554,the National Trails System,administer,coordination
10847,Q1810722,Q308439,administer,KG,,0.03736257366836071,the National Trails System,administer,the National Park Service
10848,Q1810722,Q216868,administer,KG,,0.0308406138792634,the National Trails System,administer,the the Chesapeake Bay
10849,Q1810722,Q30,administer,KG,,0.02953988127410412,the National Trails System,administer,the United States
10850,Q1810722,Q2167391,administer,KG,,0.03602582775056362,the National Trails System,administer,Gateways
10851,Q1810722,Q2167391,estuary,KG,,0.036012107506394386,the National Trails System,estuary,Gateways
10852,Q1810722,Q2167391,largest,KG,,0.02072443114593625,the National Trails System,largest,Gateways
10853,Q1810722,Q572165,estuary,KG,,0.03313561528921127,the National Trails System,estuary,Watertrails Network
10854,Q1810722,Q572165,administer,KG,,0.03044852614402771,the National Trails System,administer,Watertrails Network
10855,Q1810722,Q572165,largest,KG,,0.016289382707327604,the National Trails System,largest,Watertrails Network
10856,Q1810722,Q5092841,administer,KG,,0.027605301700532436,the National Trails System,administer,the federal - state Chesapeake Bay Program
10857,Q1810722,Q5092841,estuary,KG,,0.02156922686845064,the National Trails System,estuary,the federal - state Chesapeake Bay Program
10858,Q1810722,Q5092841,largest,KG,,0.01896179700270295,the National Trails System,largest,the federal - state Chesapeake Bay Program
10859,Q308439,Q2167391,estuary,KG,,0.03906326275318861,the National Park Service,estuary,Gateways
10860,Q308439,Q2167391,largest,KG,,0.02160790655761957,the National Park Service,largest,Gateways
